"id","competitor_hotel_name","room_type","price","check_date","competitor_url","created_at","updated_at"
"13639","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","582.00","2025-01-01",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13640","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","803.40","2025-01-01",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13641","Berjaya Times Square Hotel","Deluxe Twin Room","358.54","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13642","Berjaya Times Square Hotel","Deluxe King Room","424.00","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13643","Berjaya Times Square Hotel","Premier Sea View Room","495.00","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13644","Berjaya Times Square Hotel","Junior Suite","606.00","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13645","Berjaya Times Square Hotel","Presidential Suite","816.00","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13646","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","637.11","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13647","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","727.20","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13648","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","926.50","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13649","JW Marriott Hotel Kuala Lumpur","Executive Suite","910.00","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13650","JW Marriott Hotel Kuala Lumpur","Grand Suite","1164.00","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13651","Pullman Kuala Lumpur City Centre","Superior Twin Room","503.32","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13652","Pullman Kuala Lumpur City Centre","Superior King Room","436.80","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13653","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","594.00","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13654","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","672.00","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13655","Pullman Kuala Lumpur City Centre","Oceanfront Suite","990.00","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13656","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","271.81","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13657","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","294.00","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13658","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","318.50","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13659","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","515.00","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13660","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","656.50","2025-01-02",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13661","Berjaya Times Square Hotel","Deluxe Twin Room","432.56","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13662","Berjaya Times Square Hotel","Deluxe King Room","466.40","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13663","Berjaya Times Square Hotel","Premier Sea View Room","519.75","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13664","Berjaya Times Square Hotel","Junior Suite","693.00","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13665","Berjaya Times Square Hotel","Presidential Suite","836.00","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13666","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","830.32","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13667","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","823.68","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13668","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","925.65","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13669","JW Marriott Hotel Kuala Lumpur","Executive Suite","1111.00","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13670","JW Marriott Hotel Kuala Lumpur","Grand Suite","1280.40","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13671","Pullman Kuala Lumpur City Centre","Superior Twin Room","502.39","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13672","Pullman Kuala Lumpur City Centre","Superior King Room","549.12","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13673","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","574.75","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13674","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","716.10","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13675","Pullman Kuala Lumpur City Centre","Oceanfront Suite","950.40","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13676","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","308.34","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13677","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","330.00","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13678","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","354.20","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13679","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","495.00","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13680","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","664.95","2025-01-03",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13681","Berjaya Times Square Hotel","Deluxe Twin Room","445.29","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13682","Berjaya Times Square Hotel","Deluxe King Room","409.20","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13683","Berjaya Times Square Hotel","Premier Sea View Room","490.05","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13684","Berjaya Times Square Hotel","Junior Suite","600.60","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13685","Berjaya Times Square Hotel","Presidential Suite","827.20","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13686","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","746.53","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13687","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","847.44","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13688","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","888.25","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13689","JW Marriott Hotel Kuala Lumpur","Executive Suite","1100.00","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13690","JW Marriott Hotel Kuala Lumpur","Grand Suite","1320.00","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13691","Pullman Kuala Lumpur City Centre","Superior Twin Room","502.39","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13692","Pullman Kuala Lumpur City Centre","Superior King Room","506.88","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13693","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","544.50","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13694","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","839.30","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13695","Pullman Kuala Lumpur City Centre","Oceanfront Suite","930.60","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13696","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","283.42","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13697","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","349.80","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13698","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","369.60","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13699","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","588.50","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13700","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","672.10","2025-01-04",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13701","Berjaya Times Square Hotel","Deluxe Twin Room","419.84","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13702","Berjaya Times Square Hotel","Deluxe King Room","484.00","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13703","Berjaya Times Square Hotel","Premier Sea View Room","509.85","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13704","Berjaya Times Square Hotel","Junior Suite","646.80","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13705","Berjaya Times Square Hotel","Presidential Suite","888.80","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13706","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","708.44","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13707","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","744.48","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13708","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","991.10","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13709","JW Marriott Hotel Kuala Lumpur","Executive Suite","1166.00","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13710","JW Marriott Hotel Kuala Lumpur","Grand Suite","1293.60","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13711","Pullman Kuala Lumpur City Centre","Superior Twin Room","507.52","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13712","Pullman Kuala Lumpur City Centre","Superior King Room","501.60","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13713","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","653.40","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13714","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","816.20","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13715","Pullman Kuala Lumpur City Centre","Oceanfront Suite","940.50","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13716","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","320.80","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13717","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","363.00","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13718","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","365.75","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13719","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","517.00","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13720","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","786.50","2025-01-05",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13721","Berjaya Times Square Hotel","Deluxe Twin Room","404.81","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13722","Berjaya Times Square Hotel","Deluxe King Room","424.00","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13723","Berjaya Times Square Hotel","Premier Sea View Room","418.50","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13724","Berjaya Times Square Hotel","Junior Suite","540.00","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13725","Berjaya Times Square Hotel","Presidential Suite","856.00","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13726","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","727.14","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13727","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","784.80","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13728","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","875.50","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13729","JW Marriott Hotel Kuala Lumpur","Executive Suite","990.00","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13730","JW Marriott Hotel Kuala Lumpur","Grand Suite","1104.00","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13731","Pullman Kuala Lumpur City Centre","Superior Twin Room","512.64","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13732","Pullman Kuala Lumpur City Centre","Superior King Room","432.00","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13733","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","528.00","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13734","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","735.00","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13735","Pullman Kuala Lumpur City Centre","Oceanfront Suite","855.00","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13736","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","263.32","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13737","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","270.00","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13738","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","343.00","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13739","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","470.00","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13740","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","611.00","2025-01-06",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13741","Berjaya Times Square Hotel","Deluxe Twin Room","408.66","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13742","Berjaya Times Square Hotel","Deluxe King Room","364.00","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13743","Berjaya Times Square Hotel","Premier Sea View Room","423.00","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13744","Berjaya Times Square Hotel","Junior Suite","552.00","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13745","Berjaya Times Square Hotel","Presidential Suite","744.00","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13746","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","720.21","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13747","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","698.40","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13748","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","935.00","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13749","JW Marriott Hotel Kuala Lumpur","Executive Suite","970.00","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13750","JW Marriott Hotel Kuala Lumpur","Grand Suite","1104.00","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13751","Pullman Kuala Lumpur City Centre","Superior Twin Room","424.10","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13752","Pullman Kuala Lumpur City Centre","Superior King Room","441.60","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13753","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","550.00","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13754","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","721.00","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13755","Pullman Kuala Lumpur City Centre","Oceanfront Suite","936.00","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13756","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","260.49","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13757","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","309.00","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13758","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","336.00","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13759","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","545.00","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13760","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","663.00","2025-01-07",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13761","Berjaya Times Square Hotel","Deluxe Twin Room","350.83","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13762","Berjaya Times Square Hotel","Deluxe King Room","380.00","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13763","Berjaya Times Square Hotel","Premier Sea View Room","414.00","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13764","Berjaya Times Square Hotel","Junior Suite","606.00","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13765","Berjaya Times Square Hotel","Presidential Suite","768.00","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13766","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","692.51","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13767","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","705.60","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13768","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","926.50","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13769","JW Marriott Hotel Kuala Lumpur","Executive Suite","1050.00","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13770","JW Marriott Hotel Kuala Lumpur","Grand Suite","1308.00","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13771","Pullman Kuala Lumpur City Centre","Superior Twin Room","419.44","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13772","Pullman Kuala Lumpur City Centre","Superior King Room","494.40","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13773","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","533.50","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13774","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","658.00","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13775","Pullman Kuala Lumpur City Centre","Oceanfront Suite","819.00","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13776","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","254.83","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13777","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","279.00","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13778","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","332.50","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13779","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","460.00","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13780","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","669.50","2025-01-08",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13781","Berjaya Times Square Hotel","Deluxe Twin Room","424.08","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13782","Berjaya Times Square Hotel","Deluxe King Room","436.00","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13783","Berjaya Times Square Hotel","Premier Sea View Room","495.00","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13784","Berjaya Times Square Hotel","Junior Suite","660.00","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13785","Berjaya Times Square Hotel","Presidential Suite","824.00","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13786","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","664.81","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13787","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","648.00","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13788","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","892.50","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13789","JW Marriott Hotel Kuala Lumpur","Executive Suite","920.00","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13790","JW Marriott Hotel Kuala Lumpur","Grand Suite","1236.00","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13791","Pullman Kuala Lumpur City Centre","Superior Twin Room","512.64","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13792","Pullman Kuala Lumpur City Centre","Superior King Room","489.60","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13793","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","544.50","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13794","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","686.00","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13795","Pullman Kuala Lumpur City Centre","Oceanfront Suite","882.00","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13796","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","266.15","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13797","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","306.00","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13798","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","325.50","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13799","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","505.00","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13800","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","611.00","2025-01-09",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13801","Berjaya Times Square Hotel","Deluxe Twin Room","466.49","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13802","Berjaya Times Square Hotel","Deluxe King Room","409.20","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13803","Berjaya Times Square Hotel","Premier Sea View Room","514.80","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13804","Berjaya Times Square Hotel","Junior Suite","712.80","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13805","Berjaya Times Square Hotel","Presidential Suite","844.80","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13806","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","731.29","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13807","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","855.36","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13808","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","860.20","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13809","JW Marriott Hotel Kuala Lumpur","Executive Suite","1045.00","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13810","JW Marriott Hotel Kuala Lumpur","Grand Suite","1359.60","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13811","Pullman Kuala Lumpur City Centre","Superior Twin Room","507.52","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13812","Pullman Kuala Lumpur City Centre","Superior King Room","512.16","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13813","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","641.30","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13814","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","770.00","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13815","Pullman Kuala Lumpur City Centre","Oceanfront Suite","960.30","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13816","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","292.77","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13817","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","363.00","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13818","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","392.70","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13819","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","500.50","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13820","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","700.70","2025-01-10",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13821","Berjaya Times Square Hotel","Deluxe Twin Room","390.16","2025-01-11",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13822","Berjaya Times Square Hotel","Deluxe King Room","448.80","2025-01-11",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
"13823","Berjaya Times Square Hotel","Premier Sea View Room","495.00","2025-01-11",NULL,"2025-03-02 18:59:36","2025-03-02 18:59:36"
